name,address,phone,email,lat,lng,url,country,state,city,star_count,rating_count,zip,primary_category_name,category_name
New Delhi Police Station 9288,"72 New Delhi Main Road, Karnataka",+91 99265 95037,contact9288@police.karnataka.gov.in,21.403881,86.386371,http://www.new delhipolice.gov.in,India,Karnataka,New Delhi,3,441,217280,Police stations,Police departments
Mumbai Police Station 9289,"30 Mumbai Main Road, Maharashtra",+91 99135 52450,contact9289@police.maharashtra.gov.in,13.109675,83.889389,http://www.mumbaipolice.gov.in,India,Maharashtra,Mumbai,5,295,186962,Police stations,Emergency services
Kochi Police Station 9290,"54 Kochi Main Road, Karnataka",+91 82542 23012,contact9290@police.karnataka.gov.in,20.879394,77.441337,http://www.kochipolice.gov.in,India,Karnataka,Kochi,5,201,207801,Police stations,Emergency services
Bangalore Police Station 9291,"93 Bangalore Main Road, Delhi",+91 90068 64364,contact9291@police.delhi.gov.in,21.770253,81.721286,http://www.bangalorepolice.gov.in,India,Delhi,Bangalore,3,393,628327,Police stations,Police departments
Chennai Police Station 9292,"43 Chennai Main Road, Karnataka",+91 83777 64500,contact9292@police.karnataka.gov.in,27.455433,82.975356,http://www.chennaipolice.gov.in,India,Karnataka,Chennai,3,162,366128,Police stations,Police departments
Chennai Police Station 9293,"86 Chennai Main Road, Delhi",+91 93045 46212,contact9293@police.delhi.gov.in,17.638954,78.438684,http://www.chennaipolice.gov.in,India,Delhi,Chennai,4,56,169116,Police stations,Emergency services
New Delhi Police Station 9294,"39 New Delhi Main Road, Maharashtra",+91 88354 21973,contact9294@police.maharashtra.gov.in,18.129605,79.59764,http://www.new delhipolice.gov.in,India,Maharashtra,New Delhi,2,309,424549,Police stations,Police stations
Bangalore Police Station 9295,"38 Bangalore Main Road, Kerala",+91 72980 67708,contact9295@police.kerala.gov.in,15.918188,82.716619,http://www.bangalorepolice.gov.in,India,Kerala,Bangalore,3,373,282979,Police stations,Emergency services
New Delhi Police Station 9296,"4 New Delhi Main Road, Maharashtra",+91 84219 83385,contact9296@police.maharashtra.gov.in,19.009006,83.842511,http://www.new delhipolice.gov.in,India,Maharashtra,New Delhi,2,263,235272,Police stations,Police stations
Bangalore Police Station 9297,"65 Bangalore Main Road, Kerala",+91 87459 65542,contact9297@police.kerala.gov.in,26.085505,80.283932,http://www.bangalorepolice.gov.in,India,Kerala,Bangalore,1,300,612269,Police stations,Emergency services
Mumbai Police Station 9298,"30 Mumbai Main Road, Kerala",+91 96646 87537,contact9298@police.kerala.gov.in,29.030021,79.76601,http://www.mumbaipolice.gov.in,India,Kerala,Mumbai,2,406,380123,Police stations,Emergency services
Mumbai Police Station 9299,"14 Mumbai Main Road, Maharashtra",+91 96786 66944,contact9299@police.maharashtra.gov.in,23.401995,75.442056,http://www.mumbaipolice.gov.in,India,Maharashtra,Mumbai,5,483,387996,Police stations,Emergency services
Kochi Police Station 9300,"51 Kochi Main Road, Karnataka",+91 98224 74006,contact9300@police.karnataka.gov.in,24.395819,84.046646,http://www.kochipolice.gov.in,India,Karnataka,Kochi,3,68,626597,Police stations,Police stations
Bangalore Police Station 9301,"46 Bangalore Main Road, Delhi",+91 88333 26311,contact9301@police.delhi.gov.in,20.318729,80.020661,http://www.bangalorepolice.gov.in,India,Delhi,Bangalore,5,20,174321,Police stations,Emergency services
New Delhi Police Station 9302,"93 New Delhi Main Road, Kerala",+91 92687 92522,contact9302@police.kerala.gov.in,23.000024,73.58319,http://www.new delhipolice.gov.in,India,Kerala,New Delhi,5,418,456267,Police stations,Police stations
Kochi Police Station 9303,"10 Kochi Main Road, Kerala",+91 84956 71870,contact9303@police.kerala.gov.in,15.710333,83.095327,http://www.kochipolice.gov.in,India,Kerala,Kochi,3,127,427657,Police stations,Police stations
Mumbai Police Station 9304,"90 Mumbai Main Road, Delhi",+91 78831 50233,contact9304@police.delhi.gov.in,18.380131,82.982964,http://www.mumbaipolice.gov.in,India,Delhi,Mumbai,2,276,631734,Police stations,Police stations
Mumbai Police Station 9305,"89 Mumbai Main Road, Kerala",+91 92593 92961,contact9305@police.kerala.gov.in,15.192589,76.138795,http://www.mumbaipolice.gov.in,India,Kerala,Mumbai,5,297,616174,Police stations,Police departments
Bangalore Police Station 9306,"65 Bangalore Main Road, Kerala",+91 77818 70655,contact9306@police.kerala.gov.in,10.174645,87.558141,http://www.bangalorepolice.gov.in,India,Kerala,Bangalore,2,438,629985,Police stations,Police departments
Bangalore Police Station 9307,"69 Bangalore Main Road, Delhi",+91 86567 59625,contact9307@police.delhi.gov.in,15.441362,73.091617,http://www.bangalorepolice.gov.in,India,Delhi,Bangalore,1,165,311671,Police stations,Emergency services
Kochi Police Station 9308,"34 Kochi Main Road, Maharashtra",+91 97512 57482,contact9308@police.maharashtra.gov.in,21.03485,80.201646,http://www.kochipolice.gov.in,India,Maharashtra,Kochi,2,131,351008,Police stations,Police stations
Chennai Police Station 9309,"59 Chennai Main Road, Kerala",+91 98670 64302,contact9309@police.kerala.gov.in,24.53459,74.142329,http://www.chennaipolice.gov.in,India,Kerala,Chennai,2,110,502872,Police stations,Emergency services
Chennai Police Station 9310,"80 Chennai Main Road, Delhi",+91 84882 57330,contact9310@police.delhi.gov.in,29.470872,85.207463,http://www.chennaipolice.gov.in,India,Delhi,Chennai,4,209,364823,Police stations,Emergency services
New Delhi Police Station 9311,"16 New Delhi Main Road, Karnataka",+91 99600 78114,contact9311@police.karnataka.gov.in,20.189428,86.449565,http://www.new delhipolice.gov.in,India,Karnataka,New Delhi,3,141,191364,Police stations,Police stations
Kochi Police Station 9312,"11 Kochi Main Road, Delhi",+91 92799 95831,contact9312@police.delhi.gov.in,19.202115,72.77716,http://www.kochipolice.gov.in,India,Delhi,Kochi,5,234,624254,Police stations,Police stations
Bangalore Police Station 9313,"58 Bangalore Main Road, Kerala",+91 95098 17762,contact9313@police.kerala.gov.in,27.677177,77.425391,http://www.bangalorepolice.gov.in,India,Kerala,Bangalore,2,148,475965,Police stations,Police departments
Mumbai Police Station 9314,"67 Mumbai Main Road, Karnataka",+91 72156 25204,contact9314@police.karnataka.gov.in,13.429178,77.555706,http://www.mumbaipolice.gov.in,India,Karnataka,Mumbai,4,12,451021,Police stations,Police stations
Bangalore Police Station 9315,"42 Bangalore Main Road, Tamil Nadu",+91 92528 13803,contact9315@police.tamilnadu.gov.in,18.528429,72.241523,http://www.bangalorepolice.gov.in,India,Tamil Nadu,Bangalore,4,404,406784,Police stations,Police departments
Chennai Police Station 9316,"18 Chennai Main Road, Tamil Nadu",+91 74129 94257,contact9316@police.tamilnadu.gov.in,11.00623,83.279244,http://www.chennaipolice.gov.in,India,Tamil Nadu,Chennai,2,65,353285,Police stations,Emergency services
Mumbai Police Station 9317,"68 Mumbai Main Road, Delhi",+91 74486 93959,contact9317@police.delhi.gov.in,12.46993,86.091654,http://www.mumbaipolice.gov.in,India,Delhi,Mumbai,1,354,552835,Police stations,Police stations
Kochi Police Station 9318,"2 Kochi Main Road, Delhi",+91 70814 70533,contact9318@police.delhi.gov.in,28.976851,87.363264,http://www.kochipolice.gov.in,India,Delhi,Kochi,4,318,312585,Police stations,Police stations
Mumbai Police Station 9319,"4 Mumbai Main Road, Delhi",+91 99908 81348,contact9319@police.delhi.gov.in,28.24257,83.961138,http://www.mumbaipolice.gov.in,India,Delhi,Mumbai,5,247,317666,Police stations,Police stations
Chennai Police Station 9320,"98 Chennai Main Road, Maharashtra",+91 76218 12805,contact9320@police.maharashtra.gov.in,8.098724,84.793954,http://www.chennaipolice.gov.in,India,Maharashtra,Chennai,1,401,457840,Police stations,Police stations
Kochi Police Station 9321,"9 Kochi Main Road, Tamil Nadu",+91 84121 51829,contact9321@police.tamilnadu.gov.in,9.77634,79.208256,http://www.kochipolice.gov.in,India,Tamil Nadu,Kochi,3,136,453917,Police stations,Emergency services
New Delhi Police Station 9322,"1 New Delhi Main Road, Karnataka",+91 90063 47299,contact9322@police.karnataka.gov.in,29.922709,86.927756,http://www.new delhipolice.gov.in,India,Karnataka,New Delhi,4,275,555542,Police stations,Police departments
Kochi Police Station 9323,"87 Kochi Main Road, Maharashtra",+91 72496 74174,contact9323@police.maharashtra.gov.in,25.342042,84.191588,http://www.kochipolice.gov.in,India,Maharashtra,Kochi,5,15,223354,Police stations,Police stations
Bangalore Police Station 9324,"9 Bangalore Main Road, Karnataka",+91 94022 60457,contact9324@police.karnataka.gov.in,20.550312,87.281603,http://www.bangalorepolice.gov.in,India,Karnataka,Bangalore,5,340,163546,Police stations,Emergency services
Mumbai Police Station 9325,"49 Mumbai Main Road, Delhi",+91 87971 52464,contact9325@police.delhi.gov.in,22.951023,72.504278,http://www.mumbaipolice.gov.in,India,Delhi,Mumbai,4,419,374177,Police stations,Emergency services
Mumbai Police Station 9326,"23 Mumbai Main Road, Tamil Nadu",+91 94909 17729,contact9326@police.tamilnadu.gov.in,23.14458,85.694539,http://www.mumbaipolice.gov.in,India,Tamil Nadu,Mumbai,1,28,533412,Police stations,Police stations
Chennai Police Station 9327,"51 Chennai Main Road, Delhi",+91 80001 37899,contact9327@police.delhi.gov.in,21.635435,87.677753,http://www.chennaipolice.gov.in,India,Delhi,Chennai,2,310,468971,Police stations,Police stations
Kochi Police Station 9328,"57 Kochi Main Road, Tamil Nadu",+91 74870 23457,contact9328@police.tamilnadu.gov.in,23.8087,85.17843,http://www.kochipolice.gov.in,India,Tamil Nadu,Kochi,1,411,438837,Police stations,Police departments
New Delhi Police Station 9329,"8 New Delhi Main Road, Delhi",+91 90065 58015,contact9329@police.delhi.gov.in,17.754874,86.383163,http://www.new delhipolice.gov.in,India,Delhi,New Delhi,4,93,139660,Police stations,Police departments
Kochi Police Station 9330,"83 Kochi Main Road, Karnataka",+91 83759 33813,contact9330@police.karnataka.gov.in,11.689495,75.199888,http://www.kochipolice.gov.in,India,Karnataka,Kochi,2,38,478939,Police stations,Emergency services
Kochi Police Station 9331,"8 Kochi Main Road, Maharashtra",+91 75962 32168,contact9331@police.maharashtra.gov.in,27.468331,75.522061,http://www.kochipolice.gov.in,India,Maharashtra,Kochi,4,462,401224,Police stations,Police departments
Chennai Police Station 9332,"96 Chennai Main Road, Kerala",+91 94907 91575,contact9332@police.kerala.gov.in,23.02566,75.93159,http://www.chennaipolice.gov.in,India,Kerala,Chennai,1,168,115417,Police stations,Police departments
New Delhi Police Station 9333,"24 New Delhi Main Road, Tamil Nadu",+91 90961 16895,contact9333@police.tamilnadu.gov.in,27.47503,80.486797,http://www.new delhipolice.gov.in,India,Tamil Nadu,New Delhi,3,345,213000,Police stations,Emergency services
New Delhi Police Station 9334,"20 New Delhi Main Road, Tamil Nadu",+91 93598 32949,contact9334@police.tamilnadu.gov.in,25.048195,86.774623,http://www.new delhipolice.gov.in,India,Tamil Nadu,New Delhi,1,259,334620,Police stations,Emergency services
Bangalore Police Station 9335,"18 Bangalore Main Road, Kerala",+91 84039 92278,contact9335@police.kerala.gov.in,25.134377,80.592971,http://www.bangalorepolice.gov.in,India,Kerala,Bangalore,4,241,443753,Police stations,Emergency services
New Delhi Police Station 9336,"74 New Delhi Main Road, Delhi",+91 98912 14135,contact9336@police.delhi.gov.in,20.125368,80.23622,http://www.new delhipolice.gov.in,India,Delhi,New Delhi,3,316,114866,Police stations,Emergency services
New Delhi Police Station 9337,"44 New Delhi Main Road, Delhi",+91 89043 84409,contact9337@police.delhi.gov.in,21.856758,78.301805,http://www.new delhipolice.gov.in,India,Delhi,New Delhi,4,481,337752,Police stations,Police stations
Kochi Police Station 9338,"27 Kochi Main Road, Karnataka",+91 84062 49622,contact9338@police.karnataka.gov.in,24.365452,75.630552,http://www.kochipolice.gov.in,India,Karnataka,Kochi,5,341,130402,Police stations,Police stations
Mumbai Police Station 9339,"15 Mumbai Main Road, Maharashtra",+91 98985 67379,contact9339@police.maharashtra.gov.in,12.038537,76.741214,http://www.mumbaipolice.gov.in,India,Maharashtra,Mumbai,3,13,579767,Police stations,Police stations
Bangalore Police Station 9340,"94 Bangalore Main Road, Kerala",+91 85312 35587,contact9340@police.kerala.gov.in,18.129204,77.438315,http://www.bangalorepolice.gov.in,India,Kerala,Bangalore,1,283,134847,Police stations,Emergency services
Bangalore Police Station 9341,"83 Bangalore Main Road, Tamil Nadu",+91 86560 22777,contact9341@police.tamilnadu.gov.in,13.628517,73.18498,http://www.bangalorepolice.gov.in,India,Tamil Nadu,Bangalore,2,408,173280,Police stations,Police departments
New Delhi Police Station 9342,"89 New Delhi Main Road, Maharashtra",+91 84808 95932,contact9342@police.maharashtra.gov.in,28.460216,72.934942,http://www.new delhipolice.gov.in,India,Maharashtra,New Delhi,4,24,483164,Police stations,Police stations
Bangalore Police Station 9343,"2 Bangalore Main Road, Maharashtra",+91 79033 76539,contact9343@police.maharashtra.gov.in,29.608024,79.961179,http://www.bangalorepolice.gov.in,India,Maharashtra,Bangalore,3,120,649310,Police stations,Emergency services
Kochi Police Station 9344,"63 Kochi Main Road, Kerala",+91 80207 64589,contact9344@police.kerala.gov.in,8.217647,76.137818,http://www.kochipolice.gov.in,India,Kerala,Kochi,2,280,370739,Police stations,Emergency services
Kochi Police Station 9345,"6 Kochi Main Road, Karnataka",+91 70246 25814,contact9345@police.karnataka.gov.in,25.6477,81.400897,http://www.kochipolice.gov.in,India,Karnataka,Kochi,2,380,610596,Police stations,Police stations
Chennai Police Station 9346,"48 Chennai Main Road, Tamil Nadu",+91 88121 94189,contact9346@police.tamilnadu.gov.in,18.146776,72.255883,http://www.chennaipolice.gov.in,India,Tamil Nadu,Chennai,2,134,457039,Police stations,Emergency services
Mumbai Police Station 9347,"92 Mumbai Main Road, Tamil Nadu",+91 79096 59444,contact9347@police.tamilnadu.gov.in,14.453069,75.786773,http://www.mumbaipolice.gov.in,India,Tamil Nadu,Mumbai,5,320,199270,Police stations,Police stations
Bangalore Police Station 9348,"24 Bangalore Main Road, Karnataka",+91 85815 36193,contact9348@police.karnataka.gov.in,29.744004,77.374275,http://www.bangalorepolice.gov.in,India,Karnataka,Bangalore,2,237,303493,Police stations,Police stations
Kochi Police Station 9349,"58 Kochi Main Road, Delhi",+91 75323 60598,contact9349@police.delhi.gov.in,27.415376,84.695828,http://www.kochipolice.gov.in,India,Delhi,Kochi,5,115,415313,Police stations,Police departments
Bangalore Police Station 9350,"99 Bangalore Main Road, Maharashtra",+91 74244 93198,contact9350@police.maharashtra.gov.in,12.689997,76.014595,http://www.bangalorepolice.gov.in,India,Maharashtra,Bangalore,5,375,673356,Police stations,Emergency services
Kochi Police Station 9351,"47 Kochi Main Road, Delhi",+91 99135 73200,contact9351@police.delhi.gov.in,25.389406,87.102644,http://www.kochipolice.gov.in,India,Delhi,Kochi,3,174,339054,Police stations,Police stations
Chennai Police Station 9352,"14 Chennai Main Road, Maharashtra",+91 89910 63171,contact9352@police.maharashtra.gov.in,23.84607,83.557409,http://www.chennaipolice.gov.in,India,Maharashtra,Chennai,3,127,251685,Police stations,Police departments
New Delhi Police Station 9353,"16 New Delhi Main Road, Karnataka",+91 78264 83565,contact9353@police.karnataka.gov.in,20.922214,75.683811,http://www.new delhipolice.gov.in,India,Karnataka,New Delhi,1,261,558548,Police stations,Police departments
Chennai Police Station 9354,"75 Chennai Main Road, Kerala",+91 98804 75476,contact9354@police.kerala.gov.in,20.29562,79.62171,http://www.chennaipolice.gov.in,India,Kerala,Chennai,2,476,538979,Police stations,Police departments
Kochi Police Station 9355,"82 Kochi Main Road, Maharashtra",+91 91945 37213,contact9355@police.maharashtra.gov.in,19.136465,78.902807,http://www.kochipolice.gov.in,India,Maharashtra,Kochi,4,124,247328,Police stations,Police departments
Mumbai Police Station 9356,"63 Mumbai Main Road, Delhi",+91 81547 89650,contact9356@police.delhi.gov.in,10.341167,77.496478,http://www.mumbaipolice.gov.in,India,Delhi,Mumbai,3,345,275257,Police stations,Police departments
Chennai Police Station 9357,"36 Chennai Main Road, Delhi",+91 77097 74635,contact9357@police.delhi.gov.in,25.968663,73.686728,http://www.chennaipolice.gov.in,India,Delhi,Chennai,1,261,653809,Police stations,Police departments
Kochi Police Station 9358,"95 Kochi Main Road, Karnataka",+91 72762 93677,contact9358@police.karnataka.gov.in,16.468436,75.480365,http://www.kochipolice.gov.in,India,Karnataka,Kochi,2,264,599385,Police stations,Police departments
Mumbai Police Station 9359,"26 Mumbai Main Road, Maharashtra",+91 89033 92977,contact9359@police.maharashtra.gov.in,25.724438,86.621541,http://www.mumbaipolice.gov.in,India,Maharashtra,Mumbai,4,434,283509,Police stations,Police stations
New Delhi Police Station 9360,"32 New Delhi Main Road, Maharashtra",+91 76533 79246,contact9360@police.maharashtra.gov.in,27.607559,85.458926,http://www.new delhipolice.gov.in,India,Maharashtra,New Delhi,2,349,239841,Police stations,Police stations
New Delhi Police Station 9361,"6 New Delhi Main Road, Tamil Nadu",+91 86059 39139,contact9361@police.tamilnadu.gov.in,27.564616,84.944607,http://www.new delhipolice.gov.in,India,Tamil Nadu,New Delhi,1,105,394172,Police stations,Police stations
Mumbai Police Station 9362,"52 Mumbai Main Road, Maharashtra",+91 87998 60091,contact9362@police.maharashtra.gov.in,17.88555,77.709378,http://www.mumbaipolice.gov.in,India,Maharashtra,Mumbai,3,161,580291,Police stations,Police stations
Bangalore Police Station 9363,"9 Bangalore Main Road, Maharashtra",+91 79886 37362,contact9363@police.maharashtra.gov.in,10.468888,77.533103,http://www.bangalorepolice.gov.in,India,Maharashtra,Bangalore,4,282,492227,Police stations,Police stations
Chennai Police Station 9364,"62 Chennai Main Road, Tamil Nadu",+91 71632 96551,contact9364@police.tamilnadu.gov.in,14.406947,85.134701,http://www.chennaipolice.gov.in,India,Tamil Nadu,Chennai,2,106,365239,Police stations,Emergency services
Bangalore Police Station 9365,"76 Bangalore Main Road, Karnataka",+91 94190 48420,contact9365@police.karnataka.gov.in,27.435178,74.133807,http://www.bangalorepolice.gov.in,India,Karnataka,Bangalore,5,103,604301,Police stations,Emergency services
New Delhi Police Station 9366,"83 New Delhi Main Road, Delhi",+91 98397 33307,contact9366@police.delhi.gov.in,13.087731,82.246941,http://www.new delhipolice.gov.in,India,Delhi,New Delhi,2,47,196698,Police stations,Police stations
Mumbai Police Station 9367,"100 Mumbai Main Road, Kerala",+91 78447 30800,contact9367@police.kerala.gov.in,10.31881,86.279081,http://www.mumbaipolice.gov.in,India,Kerala,Mumbai,5,461,253248,Police stations,Emergency services
Bangalore Police Station 9368,"86 Bangalore Main Road, Tamil Nadu",+91 77893 96013,contact9368@police.tamilnadu.gov.in,13.105438,72.791107,http://www.bangalorepolice.gov.in,India,Tamil Nadu,Bangalore,4,500,588551,Police stations,Police stations
New Delhi Police Station 9369,"42 New Delhi Main Road, Tamil Nadu",+91 73864 18187,contact9369@police.tamilnadu.gov.in,20.826327,76.795293,http://www.new delhipolice.gov.in,India,Tamil Nadu,New Delhi,5,29,585262,Police stations,Police stations
Mumbai Police Station 9370,"70 Mumbai Main Road, Kerala",+91 81179 83941,contact9370@police.kerala.gov.in,9.694289,72.451829,http://www.mumbaipolice.gov.in,India,Kerala,Mumbai,2,297,475859,Police stations,Police departments
Mumbai Police Station 9371,"61 Mumbai Main Road, Maharashtra",+91 91613 57035,contact9371@police.maharashtra.gov.in,20.211824,73.066258,http://www.mumbaipolice.gov.in,India,Maharashtra,Mumbai,1,444,392893,Police stations,Emergency services
New Delhi Police Station 9372,"23 New Delhi Main Road, Kerala",+91 78399 32929,contact9372@police.kerala.gov.in,28.835852,83.044201,http://www.new delhipolice.gov.in,India,Kerala,New Delhi,5,249,676015,Police stations,Police departments
Chennai Police Station 9373,"46 Chennai Main Road, Maharashtra",+91 91553 63756,contact9373@police.maharashtra.gov.in,28.026586,82.83706,http://www.chennaipolice.gov.in,India,Maharashtra,Chennai,2,478,599782,Police stations,Police departments
Chennai Police Station 9374,"79 Chennai Main Road, Tamil Nadu",+91 98565 45195,contact9374@police.tamilnadu.gov.in,17.230785,84.380691,http://www.chennaipolice.gov.in,India,Tamil Nadu,Chennai,1,444,146136,Police stations,Police departments
Chennai Police Station 9375,"90 Chennai Main Road, Delhi",+91 93528 58977,contact9375@police.delhi.gov.in,29.574233,84.590828,http://www.chennaipolice.gov.in,India,Delhi,Chennai,2,470,423649,Police stations,Emergency services
Bangalore Police Station 9376,"37 Bangalore Main Road, Tamil Nadu",+91 70608 36813,contact9376@police.tamilnadu.gov.in,8.464426,77.186801,http://www.bangalorepolice.gov.in,India,Tamil Nadu,Bangalore,3,173,523426,Police stations,Police departments
Mumbai Police Station 9377,"11 Mumbai Main Road, Tamil Nadu",+91 92316 60795,contact9377@police.tamilnadu.gov.in,11.917867,82.364332,http://www.mumbaipolice.gov.in,India,Tamil Nadu,Mumbai,4,440,316169,Police stations,Emergency services
Bangalore Police Station 9378,"62 Bangalore Main Road, Karnataka",+91 94193 99991,contact9378@police.karnataka.gov.in,15.692111,74.17198,http://www.bangalorepolice.gov.in,India,Karnataka,Bangalore,4,156,685828,Police stations,Emergency services
Mumbai Police Station 9379,"3 Mumbai Main Road, Tamil Nadu",+91 96393 52002,contact9379@police.tamilnadu.gov.in,12.404317,79.416642,http://www.mumbaipolice.gov.in,India,Tamil Nadu,Mumbai,4,221,192075,Police stations,Police stations
Kochi Police Station 9380,"57 Kochi Main Road, Kerala",+91 84264 44241,contact9380@police.kerala.gov.in,13.743838,77.196157,http://www.kochipolice.gov.in,India,Kerala,Kochi,5,37,255446,Police stations,Emergency services
Bangalore Police Station 9381,"43 Bangalore Main Road, Tamil Nadu",+91 93434 26863,contact9381@police.tamilnadu.gov.in,14.124584,78.435642,http://www.bangalorepolice.gov.in,India,Tamil Nadu,Bangalore,2,23,538377,Police stations,Police stations
Bangalore Police Station 9382,"71 Bangalore Main Road, Tamil Nadu",+91 86506 67396,contact9382@police.tamilnadu.gov.in,29.858846,77.124789,http://www.bangalorepolice.gov.in,India,Tamil Nadu,Bangalore,4,399,594024,Police stations,Emergency services
Kochi Police Station 9383,"98 Kochi Main Road, Delhi",+91 74346 86533,contact9383@police.delhi.gov.in,18.635185,77.035459,http://www.kochipolice.gov.in,India,Delhi,Kochi,3,370,645415,Police stations,Police stations
Bangalore Police Station 9384,"55 Bangalore Main Road, Maharashtra",+91 94553 15041,contact9384@police.maharashtra.gov.in,11.261647,78.430903,http://www.bangalorepolice.gov.in,India,Maharashtra,Bangalore,3,456,617452,Police stations,Police stations
Mumbai Police Station 9385,"39 Mumbai Main Road, Maharashtra",+91 85117 10034,contact9385@police.maharashtra.gov.in,26.368676,73.330988,http://www.mumbaipolice.gov.in,India,Maharashtra,Mumbai,1,55,648646,Police stations,Emergency services
Kochi Police Station 9386,"9 Kochi Main Road, Karnataka",+91 81710 98435,contact9386@police.karnataka.gov.in,15.270374,76.298129,http://www.kochipolice.gov.in,India,Karnataka,Kochi,3,35,125742,Police stations,Police departments
Mumbai Police Station 9387,"78 Mumbai Main Road, Maharashtra",+91 99479 38958,contact9387@police.maharashtra.gov.in,13.768635,87.484023,http://www.mumbaipolice.gov.in,India,Maharashtra,Mumbai,5,491,351579,Police stations,Police stations
Chennai Police Station 9388,"38 Chennai Main Road, Tamil Nadu",+91 78979 77109,contact9388@police.tamilnadu.gov.in,16.483093,83.629753,http://www.chennaipolice.gov.in,India,Tamil Nadu,Chennai,5,343,535086,Police stations,Emergency services
Chennai Police Station 9389,"39 Chennai Main Road, Maharashtra",+91 72325 70358,contact9389@police.maharashtra.gov.in,9.487459,85.128004,http://www.chennaipolice.gov.in,India,Maharashtra,Chennai,4,119,627671,Police stations,Police stations
Bangalore Police Station 9390,"65 Bangalore Main Road, Kerala",+91 79120 43623,contact9390@police.kerala.gov.in,16.456487,81.827992,http://www.bangalorepolice.gov.in,India,Kerala,Bangalore,5,446,292890,Police stations,Emergency services
New Delhi Police Station 9391,"29 New Delhi Main Road, Delhi",+91 99538 19929,contact9391@police.delhi.gov.in,10.110883,84.794709,http://www.new delhipolice.gov.in,India,Delhi,New Delhi,5,80,163304,Police stations,Police stations
Bangalore Police Station 9392,"39 Bangalore Main Road, Karnataka",+91 81628 49516,contact9392@police.karnataka.gov.in,9.231552,82.056817,http://www.bangalorepolice.gov.in,India,Karnataka,Bangalore,3,88,185223,Police stations,Police departments
New Delhi Police Station 9393,"37 New Delhi Main Road, Delhi",+91 72807 83635,contact9393@police.delhi.gov.in,8.254174,86.937035,http://www.new delhipolice.gov.in,India,Delhi,New Delhi,3,325,576425,Police stations,Police departments
Mumbai Police Station 9394,"75 Mumbai Main Road, Delhi",+91 86344 52233,contact9394@police.delhi.gov.in,20.164254,79.424256,http://www.mumbaipolice.gov.in,India,Delhi,Mumbai,1,369,257105,Police stations,Emergency services
Mumbai Police Station 9395,"6 Mumbai Main Road, Delhi",+91 96226 68563,contact9395@police.delhi.gov.in,10.843931,81.069757,http://www.mumbaipolice.gov.in,India,Delhi,Mumbai,2,222,149192,Police stations,Emergency services
Kochi Police Station 9396,"82 Kochi Main Road, Tamil Nadu",+91 86005 87924,contact9396@police.tamilnadu.gov.in,28.692071,83.840145,http://www.kochipolice.gov.in,India,Tamil Nadu,Kochi,4,31,126018,Police stations,Police departments
New Delhi Police Station 9397,"22 New Delhi Main Road, Delhi",+91 86471 60385,contact9397@police.delhi.gov.in,29.975415,72.767002,http://www.new delhipolice.gov.in,India,Delhi,New Delhi,4,147,472589,Police stations,Police stations
Chennai Police Station 9398,"73 Chennai Main Road, Karnataka",+91 86591 15930,contact9398@police.karnataka.gov.in,12.357222,87.001437,http://www.chennaipolice.gov.in,India,Karnataka,Chennai,3,207,476187,Police stations,Emergency services
Bangalore Police Station 9399,"68 Bangalore Main Road, Kerala",+91 71109 84940,contact9399@police.kerala.gov.in,29.501404,72.363427,http://www.bangalorepolice.gov.in,India,Kerala,Bangalore,3,47,630529,Police stations,Police departments
Bangalore Police Station 9400,"87 Bangalore Main Road, Kerala",+91 70802 41000,contact9400@police.kerala.gov.in,23.169195,73.388158,http://www.bangalorepolice.gov.in,India,Kerala,Bangalore,3,356,190810,Police stations,Emergency services
Mumbai Police Station 9401,"48 Mumbai Main Road, Maharashtra",+91 92480 67302,contact9401@police.maharashtra.gov.in,12.409385,79.258418,http://www.mumbaipolice.gov.in,India,Maharashtra,Mumbai,2,199,649117,Police stations,Emergency services
Mumbai Police Station 9402,"8 Mumbai Main Road, Tamil Nadu",+91 78195 85095,contact9402@police.tamilnadu.gov.in,18.180023,83.484305,http://www.mumbaipolice.gov.in,India,Tamil Nadu,Mumbai,1,479,258940,Police stations,Police departments
New Delhi Police Station 9403,"91 New Delhi Main Road, Karnataka",+91 84072 55383,contact9403@police.karnataka.gov.in,18.910878,78.153312,http://www.new delhipolice.gov.in,India,Karnataka,New Delhi,5,163,574814,Police stations,Emergency services
Bangalore Police Station 9404,"71 Bangalore Main Road, Kerala",+91 94899 92941,contact9404@police.kerala.gov.in,15.711668,78.738909,http://www.bangalorepolice.gov.in,India,Kerala,Bangalore,5,199,572319,Police stations,Emergency services
New Delhi Police Station 9405,"6 New Delhi Main Road, Maharashtra",+91 78214 82549,contact9405@police.maharashtra.gov.in,20.992549,85.345435,http://www.new delhipolice.gov.in,India,Maharashtra,New Delhi,4,345,110554,Police stations,Police stations
Kochi Police Station 9406,"11 Kochi Main Road, Maharashtra",+91 98362 50016,contact9406@police.maharashtra.gov.in,18.599418,73.645108,http://www.kochipolice.gov.in,India,Maharashtra,Kochi,5,447,359924,Police stations,Police departments
Kochi Police Station 9407,"33 Kochi Main Road, Delhi",+91 99385 72519,contact9407@police.delhi.gov.in,22.433908,87.479803,http://www.kochipolice.gov.in,India,Delhi,Kochi,3,127,208402,Police stations,Police stations
